stock_id,lots
1101,-2824
1102,-1670
1103,18
1104,-167
1108,-27
1109,8
1110,-14
1201,53
1203,0
1210,-226
1213,0
1215,235
1216,-2155
1217,4
1218,-73
1219,-150
1220,-39
1225,-5
1227,-282
1229,-1077
1231,-44
1232,-15
1233,0
1234,-36
1235,-23
1236,-2
1240,0
1256,-11
1259,0
1264,-1
1268,2
1294,-1
1301,-3269
1303,-4358
1304,421
1305,50
1307,-189
1308,113
1309,392
1310,26
1312,-166
1313,72
1314,1336
1315,-1
1316,31
1319,362
1321,-8
1323,13
1324,-2
1325,-137
1326,-3986
1336,-7
1337,-436
1338,18
1339,4
1340,5
1341,0
1342,-9
1402,2720
1409,-348
1410,-9
1413,0
1414,-4
1416,-7
1417,-9
1418,0
1419,-69
1423,0
1432,-18
1434,-357
1436,-53
1437,-10
1438,3
1439,0
1440,-155
1441,-7
1442,-64
1443,0
1444,46
1445,1
1446,-14
1447,1032
1449,-52
1451,0
1452,-43
1453,5
1454,-9
1455,30
1456,-1
1457,-4
1459,3
1460,185
1463,8
1464,46
1465,-2
1466,10
1467,-13
1468,0
1470,0
1471,0
1472,0
1473,0
1474,4
1475,-14
1476,-81
1477,-473
1503,-747
1504,64
1506,-5
1512,5
1513,-1419
1514,-163
1515,-19
1516,0
1517,3
1519,-466
1521,0
1522,-177
1524,437
1525,0
1526,0
1527,22
1528,48
1529,-29
1530,5
1531,4
1532,-1
1533,407
1535,2
1536,-721
1537,-1
1538,0
1539,0
1540,-17
1541,-5
1558,-3
1560,-421
1563,8
1565,16
1568,4
1569,-85
1570,0
1580,-6
1582,-3072
1583,-2
1584,-3
1586,13
1587,20
1590,17
1591,-33
1593,-1
1595,-1
1597,-187
1598,11
1599,-1
1603,-27
1604,-23
1605,-1920
1608,-95
1609,-143
1611,-20
1612,4
1614,-1
1615,-19
1616,53
1617,-12
1618,70
1626,-4
1702,-45
1707,-195
1708,-297
1709,-89
1710,1127
1711,2843
1712,-224
1713,2
1714,-581
1717,-4613
1718,-457
1720,0
1721,-703
1722,-392
1723,63
1725,-10
1726,-1
1727,-334
1730,0
1731,-19
1732,-71
1733,75
1734,-16
1735,-1
1736,34
1737,5
1742,0
1752,-1
1760,-18
1762,123
1773,-37
1776,0
1777,0
1781,-1
1783,-8
1784,-1
1785,1447
1786,-6
1788,-1
1789,5
1795,-91
1796,-7
1799,-27
1802,-9423
1805,-5
1806,5
1808,123
1809,-233
1810,-93
1813,-1
1815,-1618
1817,-3
1903,-31
1904,-560
1905,186
1906,-25
1907,-130
1909,-384
2002,-6211
2006,-122
2007,3
2008,0
2009,57
2010,-379
2012,-21
2013,-1
2014,-583
2015,-50
2017,34
2020,13
2022,-177
2023,449
2024,0
2025,-26
2027,18934
2028,-4
2029,9
2030,60
2031,-162
2032,10
2033,-1
2034,-91
2035,0
2038,-34
2049,-172
2059,-28
2061,113
2062,-105
2063,0
2064,0
2065,14
2066,-4
2067,0
2069,17
2070,-53
2073,0
2101,-30
2102,-22
2103,-544
2104,-254
2105,-482
2106,-183
2107,15
2108,333
2114,3
2115,0
2201,-1146
2204,-4
2206,27
2207,-70
2208,-618
2211,-343
2221,15
2227,-8
2228,-37
2230,-9
2231,-14
2233,36
2235,0
2236,-81
2239,2
2241,11
2243,-129
2247,-25
2248,0
2250,2
2301,-753
2302,-153
2303,-26396
2305,-46
2308,-824
2312,6514
2313,-4850
2314,-131
2316,-1322
2317,-17880
2321,0
2323,-888
2324,-15885
2327,3341
2328,-132
2329,-1488
2330,-9745
2331,-213
2332,264
2337,-5243
2338,713
2340,364
2342,-52
2344,4648
2345,-97
2347,573
2348,-52
2349,-246
2351,565
2352,3819
2353,-4776
2354,-543
2355,-15035
2356,-3470
2357,-194
2359,-357
2360,43
2362,-94
2363,-1296
2364,10
2365,-77
2367,-2275
2368,-103
2369,401
2371,-7608
2373,6
2374,-96
2375,6149
2376,-2576
2377,-2291
2379,384
2380,-18
2382,-5362
2383,58
2385,518
2387,32
2388,9611
2390,42
2392,265
2393,-243
2395,-26
2397,-5
2399,679
2401,6074
2402,-82
2404,1033
2405,958
2406,-2436
2408,-6012
2409,-12525
2412,-1073
2413,-1850
2414,118
2417,-71
2419,59
2420,-27
2421,-450
2423,-6
2424,-9
2425,63
2426,388
2427,33
2428,275
2429,-75
2430,-2
2431,-9
2433,-43
2434,-1
2436,920
2438,1
2439,44
2440,-23
2441,-1902
2442,128
2444,-81
2449,-10227
2450,-61
2451,-207
2453,1
2454,-1285
2455,26
2457,397
2458,1807
2459,-31
2460,6
2461,7
2462,-10
2464,-5044
2465,86
2466,-29
2467,-325
2468,-9
2471,-6
2472,3876
2474,-860
2476,479
2477,-7
2478,3047
2480,-38
2481,-724
2482,-7
2483,-13
2484,6967
2485,-454
2486,-303
2488,17
2489,2302
2491,-57
2492,2864
2493,-311
2495,1710
2496,0
2497,51
2498,-769
2501,-18
2504,111
2505,64
2506,5
2509,-4
2511,-57
2514,-16
2515,-1340
2516,-40
2520,192
2524,-1
2527,-16
2528,0
2530,22
2534,1
2535,79
2536,-63
2537,-15
2538,5
2539,-89
2540,-3
2542,1950
2543,784
2545,17
2546,-3
2547,-294
2548,-312
2596,0
2597,-17
2601,-467
2603,20878
2605,-844
2606,1014
2607,-63
2608,-65
2609,-1747
2610,-8110
2611,-30
2612,-58
2613,-40
2614,-68
2615,4312
2616,-2
2617,-49
2618,-3701
2630,-14
2633,-277
2634,-167
2636,-71
2637,404
2640,0
2641,68
2642,-1
2643,-1
2645,11
2646,546
2701,-5
2702,-5
2704,0
2705,-2
2706,-3
2707,1
2712,0
2718,3
2719,0
2722,0
2723,-46
2724,0
2726,-1
2727,-28
2729,-1
2731,-113
2732,0
2734,8
2736,-2
2739,-6
2740,0
2743,-6
2745,0
2748,-18
2751,0
2752,-33
2753,-164
2754,-117
2755,0
2756,0
2762,1
2801,-4505
2812,-4445
2816,4
2820,-65
2832,10
2834,-656
2836,56
2838,-762
2845,-1758
2849,-23
2850,83
2851,206
2852,88
2855,-250
2867,-100
2880,-1461
2881,-5949
2882,22
2883,161
2884,-7576
2885,164
2886,336
2887,31286
2889,-144
2890,-10587
2891,37259
2892,-116115
2897,1006
2901,-2
2903,-82
2904,-1
2905,-4
2906,1
2908,13
2910,0
2911,215
2912,-892
2913,52
2915,-642
2916,-4
2923,-66
2924,0
2926,0
2929,-77
2937,0
2939,0
2941,0
2945,-1
2947,0
2948,0
2949,0
3002,0
3003,125
3004,48
3005,-708
3006,-1825
3008,-182
3010,555
3011,-11
3013,-291
3014,637
3015,77
3016,-40
3017,-388
3018,-1
3019,946
3021,16
3022,4
3023,-189
3024,-181
3025,30
3026,1027
3027,-65
3028,-274
3029,-229
3030,-293
3031,152
3032,-3
3033,-726
3034,667
3035,132
3036,1672
3037,-427
3038,94
3040,5
3041,369
3042,-2665
3043,231
3044,-233
3045,-519
3046,63
3047,236
3048,3943
3049,-356
3050,28
3051,216
3052,-72
3054,12
3055,-1872
3056,398
3057,-18
3058,-108
3059,-786
3060,-52
3062,1121
3064,0
3066,493
3067,0
3071,-6
3073,0
3078,-347
3081,243
3083,-28
3085,0
3086,-53
3088,93
3090,1391
3092,-42
3093,14
3094,192
3095,-9
3105,-3163
3114,6
3115,-2
3118,-1
3122,-23
3128,67
3130,-1
3131,-13
3138,-16
3141,430
3147,17
3149,-463
3152,61
3162,-203
3163,-58
3164,-31
3167,-753
3168,4
3169,80
3171,-1
3176,-15
3178,-13
3188,17
3189,-1162
3191,0
3205,1
3206,7
3207,-46
3209,-542
3211,-1320
3213,104
3217,119
3218,-25
3219,-15
3221,1684
3224,1
3226,0
3227,902
3228,153
3229,57
3230,-24
3231,-4720
3232,0
3234,183
3236,200
3252,0
3257,-74
3259,-2
3260,-519
3264,644
3265,187
3266,-62
3268,-11
3272,-11
3276,-1
3284,80
3285,0
3287,-8
3288,0
3289,-16
3290,50
3293,-35
3294,-734
3296,-31
3297,3
3303,-16
3305,158
3306,-16
3308,7
3310,0
3311,41
3312,203
3313,20
3317,-405
3321,-15
3322,-86
3323,248
3324,-792
3325,6
3332,0
3338,7
3339,-57
3346,24
3349,-26
3354,-78
3356,32
3357,1433
3360,5
3362,-812
3363,-22
3372,228
3373,-3
3374,-1756
3376,34
3379,-158
3380,263
3388,8
3390,111
3402,-39
3406,-10
3413,5
3416,26
3419,2
3426,0
3430,-299
3432,2
3434,7
3437,9
3438,7
3441,495
3443,-127
3444,-18
3447,37
3450,301
3455,22
3465,0
3466,-228
3479,-216
3481,-13425
3483,0
3484,34
3489,-9
3490,-227
3491,-63
3492,-4
3494,2
3498,-24
3499,-2
3501,-43
3504,-496
3508,2
3511,0
3512,-1
3515,-93
3516,15
3518,-14
3520,-6
3521,-1
3522,0
3523,0
3526,28
3527,19
3528,65
3529,4
3530,29
3531,0
3532,96
3533,-98
3535,-2035
3537,1550
3540,-38
3541,2
3543,46
3545,925
3546,123
3548,37
3550,-206
3551,-240
3552,-45
3555,-4
3556,56
3557,-15
3558,-8
3563,34
3564,10
3567,-2
3570,-1
3576,-20685
3577,20
3580,-1210
3581,-25
3583,206
3587,-23
3588,124
3591,90
3592,249
3593,-1
3594,13
3596,174
3597,9
3605,190
3607,-5
3609,-2
3611,-1
3615,-2144
3617,-6
3622,1
3623,1
3624,1533
3625,1
3628,-24
3629,0
3630,-34
3631,-5
3632,-2
3645,-1677
3646,0
3652,-1
3653,-83
3661,69
3663,-706
3664,0
3665,-318
3666,-4
3669,-16
3672,0
3673,-5682
3675,429
3679,-1
3680,-253
3684,7
3685,-12
3686,-160
3687,-23
3689,-149
3691,8
3693,237
3694,1488
3701,172
3702,4490
3703,-59
3704,1152
3705,6
3706,-369
3707,8
3708,374
3709,1416
3710,-10
3711,-106
3712,-452
3713,-5
3714,1061
3715,461
3716,33
4102,-1
4104,8
4105,-97
4106,4
4107,0
4108,-33
4109,29
4111,2
4113,8
4114,-96
4116,-9
4119,-1
4120,0
4121,13
4123,125
4126,-1
4127,161
4128,127
4129,56
4130,-12
4131,0
4133,-8
4137,-34
4138,-4
4139,0
4142,-150
4147,-360
4148,-1
4153,0
4154,0
4155,113
4157,-164
4160,1
4161,5
4162,19
4163,-6
4164,-64
4167,42
4168,-44
4171,4
4173,-20
4174,-8
4175,-1
4183,0
4188,-7
4190,1
4192,0
4198,0
4205,2
4207,76
4303,-94
4304,0
4305,0
4306,129
4401,1
4402,-5
4406,0
4413,0
4414,-98
4416,-6
4417,-28
4419,0
4420,-1
4426,0
4430,-1
4432,7
4433,-1
4438,4
4439,-4
4440,-6
4442,0
4502,0
4503,-24
4506,2
4510,-313
4513,-15
4523,-13
4526,161
4527,-1
4528,-2
4529,10
4530,0
4532,-93
4533,123
4534,7
4535,0
4536,30
4538,0
4540,-1837
4541,-110
4542,104
4543,-49
4545,-19
4549,76
4550,0
4551,6
4552,-3
4554,13
4555,20
4556,18
4557,-5
4558,-5
4560,-7
4561,7
4562,-162
4563,12
4564,37
4566,-47
4568,0
4569,-3
4571,-319
4572,0
4576,-221
4577,119
4580,-1
4581,0
4583,-41
4584,1
4588,-2
4609,0
4702,-6
4706,0
4707,5
4711,-2
4714,-77
4716,10
4720,225
4721,-184
4722,55
4726,-17
4728,0
4729,-366
4735,0
4736,-4
4737,-3
4739,-512
4741,-59
4743,-952
4744,23
4745,-5
4746,-47
4747,0
4749,246
4754,-1
4755,-49
4760,45
4763,-1189
4764,50
4766,-65
4767,0
4768,-216
4770,4
4771,-37
4772,-131
4806,0
4807,5
4903,-600
4904,-325
4905,-1
4906,-165
4907,0
4908,193
4909,-29
4911,0
4912,160
4915,-687
4916,5271
4919,5055
4923,-39
4924,-35
4927,-1877
4930,-18
4931,81
4933,168
4934,-251
4935,0
4938,-584
4939,-344
4942,6
4943,0
4946,-1
4949,137
4950,0
4951,-2
4952,174
4953,-64
4956,77
4958,8975
4960,-2753
4961,283
4966,96
4967,-79
4968,72
4971,85
4972,0
4973,395
4974,-24
4976,44
4977,-1044
4979,263
4987,0
4989,-383
4991,262
4994,0
4995,-2
4999,-19
5007,-6
5009,-271
5011,17
5013,0
5014,-17
5015,-1
5016,0
5201,1
5202,-45
5203,-8
5205,0
5206,-1
5209,-2
5210,44
5211,-58
5212,0
5213,17
5215,-8
5220,-2
5222,-40
5223,-6
5225,17
5227,47
5228,80
5230,10
5234,-3
5236,-229
5243,-5005
5244,-33
5245,7
5251,3
5258,-467
5263,15
5269,-287
5272,-2
5274,-7
5276,-1
5278,20
5283,4
5284,-12
5285,187
5287,-5
5288,-16
5289,-329
5291,-493
5292,-4
5299,-28
5301,-1
5302,-19
5306,-25
5309,6384
5312,-2
5314,1404
5315,9
5321,30
5324,67
5328,9253
5340,-91
5344,-12
5345,0
5347,480
5348,0
5351,1591
5353,1
5355,0
5356,-1
5364,0
5371,1544
5381,-109
5386,-19
5388,1339
5392,-288
5398,-1
5403,25
5410,217
5425,-618
5426,31
5432,-35
5434,53
5438,-9
5439,-717
5443,-447
5450,-4
5452,-236
5455,0
5457,-714
5460,0
5464,168
5465,-24
5468,0
5469,-140
5471,1051
5474,100
5475,-171
5478,24
5481,2
5483,-1439
5484,-28
5487,0
5488,-395
5489,-2
5490,86
5493,-31
5498,-53
5508,30
5511,28
5512,-34
5514,0
5515,-231
5516,-2
5519,-1
5521,140
5522,12
5523,0
5525,-9
5529,16
5530,-42
5531,-133
5533,-3
5534,-258
5536,-76
5538,4
5543,0
5546,3
5548,0
5601,0
5603,-2
5604,0
5607,-49
5608,-218
5609,37
5701,-1
5703,0
5704,0
5706,-61
5864,-513
5871,1005
5876,-719
5878,0
5880,-6992
5902,0
5903,-4
5904,-67
5905,-8
5906,0
5907,-82
6005,-588
6015,-264
6016,-704
6020,0
6021,2
6023,-10
6024,-89
6026,-239
6101,0
6104,359
6108,-44
6109,-1
6111,56
6112,-10
6113,78
6114,0
6115,1
6116,-2712
6117,-21
6118,68
6120,312
6121,81
6122,-12
6123,-7
6124,-1
6125,-593
6126,300
6127,11081
6128,-25
6129,-46
6130,1
6133,-1247
6134,-49
6136,133
6138,429
6139,-1491
6140,2
6141,335
6142,50
6143,122
6144,0
6146,67
6147,7900
6148,13
6150,-262
6151,-172
6152,40
6153,-147
6154,0
6155,3432
6156,-33
6158,4
6160,-4
6161,-138
6163,-318
6164,6
6165,-28
6166,-199
6167,42
6168,528
6169,2
6170,11
6171,0
6173,274
6174,1206
6175,4285
6176,1259
6177,-199
6179,115
6180,50
6182,2236
6183,-1
6184,-1
6185,42
6186,161
6187,23
6188,-689
6189,-49
6190,-564
6191,227
6192,22
6194,0
6195,-2
6196,181
6197,-49
6198,0
6199,-7
6201,-1
6202,1085
6203,3
6204,-23
6205,34
6206,-75
6207,-1586
6208,-649
6209,5536
6210,-1
6212,0
6213,1836
6214,-104
6215,-73
6216,-9
6217,-142
6218,-44
6219,57
6220,38
6221,3
6222,0
6223,45
6224,-213
6225,-1
6226,226
6227,-11
6228,0
6229,37
6230,-29
6231,16
6233,15
6234,1134
6235,-23
6237,22
6239,2701
6240,0
6241,-8
6242,0
6243,45
6244,-787
6245,256
6246,-9
6248,-13
6257,-1470
6259,36
6261,-197
6263,-14
6264,2
6265,-230
6266,16
6269,304
6270,21
6271,2656
6274,68
6275,-53
6276,-9
6277,-8
6278,-460
6279,-199
6281,3
6282,-1475
6283,-14
6284,1893
6285,-5958
6290,-1844
6291,-194
6292,55
6294,-15
6405,-2
6409,-284
6411,187
6412,576
6414,36
6415,20
6416,-14
6417,-7
6418,-4
6419,-142
6425,251
6426,-37
6431,14
6432,259
6435,-31
6438,-73
6441,-8
6442,113
6443,-5888
6446,-43
6449,88
6451,-661
6456,474
6461,4
6462,921
6464,0
6465,57
6469,-29
6470,5
6472,147
6477,13
6482,0
6485,-366
6486,-5
6488,-1484
6491,-122
6492,4
6494,80
6496,-1
6499,95
6504,1
6505,-415
6506,-44
6508,-4
6509,590
6510,-29
6512,-1
6515,-12
6516,1
6517,6
6523,-1
6525,85
6526,12
6527,0
6530,-175
6531,638
6532,-462
6533,-10
6535,-2
6538,400
6541,-52
6542,0
6546,-29
6547,556
6548,-164
6550,-337
6552,1
6556,0
6558,44
6560,-3
6561,61
6568,-45
6569,-78
6570,27
6573,-8
6574,14
6576,12
6577,-1
6578,29
6579,18
6581,-1
6582,0
6584,-233
6585,3
6588,-107
6589,-64
6590,0
6591,-31
6592,11
6593,0
6596,3
6598,3
6603,-72
6605,-29
6606,1
6609,-48
6612,28
6613,-8
6615,-1
6616,0
6617,10
6624,0
6625,-21
6629,0
6637,-1
6640,-44
6641,0
6642,-356
6643,-22
6649,0
6651,-12
6654,0
6655,0
6657,-7
6658,378
6661,0
6662,0
6664,-10
6666,0
6667,-19
6668,-74
6669,-55
6670,-85
6671,0
6672,-32
6674,0
6679,79
6680,0
6683,124
6684,7
6689,0
6690,-24
6691,-101
6692,0
6693,-48
6695,13
6697,-12
6698,31
6703,-14
6706,-1290
6708,-3
6712,-24
6715,107
6716,92
6719,1180
6720,-4
6721,0
6727,-203
6728,-3
6732,25
6733,-7
6735,-180
6739,23
6741,0
6742,-768
6743,35
6751,0
6752,-4
6753,-190
6754,-1
6756,62
6757,-49
6761,42
6762,0
6763,-25
6767,0
6768,-95
6770,-5672
6776,53
6781,-198
6782,-67
6785,-4
6788,-189
6789,-74
6790,-52
6791,-6
6792,26
6796,-1
6799,160
6803,-36
6804,0
6805,-104
6806,41
6807,0
6811,-18
6821,-27
6823,-17
6829,-11
6830,-99
6834,1598
6835,3
6838,-40
6840,-7
6841,-14
6843,0
6844,3
6846,0
6855,0
6856,0
6859,-51
6861,-14
6862,99
6863,-17
6865,0
6869,110
6870,40
6872,0
6873,110
6874,-3
6875,9
6877,47
6881,0
6885,38
6887,-4
6890,-56
6894,3
6895,-16
6899,-6
6901,-195
6903,-180
6904,0
6906,33
6913,-26
6914,-8
6916,-7
6919,-1881
6922,-7
6923,8
6928,2
6929,0
6931,-23
6933,-6
6937,-84
6952,0
6953,4
6957,8
6958,9
6962,1161
6965,-10
6967,-6
6968,1
6982,-3
6994,-41
6996,58
6997,0
7402,-118
7556,-20
7584,0
7703,-48
7704,-15
7705,8
7708,-1
7709,-314
7712,534
7713,0
7714,0
7715,-7
7718,0
7722,4
7728,-2
7732,0
7734,60
7736,0
8011,-190
8016,404
8021,-226
8024,0
8027,-1375
8028,-751
8032,-4
8033,-742
8034,1
8038,-31
8039,-590
8040,1806
8042,251
8043,-261
8044,-519
8045,8
8046,1042
8047,-39
8048,1
8049,40
8050,592
8054,299
8059,-36
8064,-1926
8066,5
8067,0
8068,-9
8069,2672
8070,-430
8071,-575
8072,30
8074,27
8076,58
8077,0
8080,0
8081,623
8083,-1
8084,0
8085,66
8086,273
8087,0
8088,-81
8089,17
8091,-91
8092,-197
8093,0
8096,-1326
8097,32
8099,5
8101,0
8103,-31
8104,31
8105,256
8107,6
8109,308
8110,-817
8111,-159
8112,-8084
8114,242
8121,1234
8131,-180
8147,22
8150,-274
8155,-84
8163,306
8171,-18
8176,-40
8182,156
8183,-39
8201,8
8210,-66
8213,-59
8215,-74
8222,39
8227,-65
8234,-119
8240,-315
8249,-486
8255,-882
8261,4672
8271,9
8272,0
8277,16
8279,0
8284,0
8289,469
8291,-53
8299,-1894
8341,-38
8342,0
8349,3
8354,8
8358,3623
8367,-1
8374,11
8383,-132
8390,57
8401,-7
8403,30
8404,20
8409,0
8410,0
8411,1
8415,311
8416,0
8421,2
8422,172
8423,0
8424,0
8426,-30
8429,19
8431,-128
8432,-2
8433,0
8435,0
8436,-50
8437,0
8438,127
8440,-31
8442,-19
8443,-1
8444,-2
8446,-8
8450,-3
8454,-288
8455,-77
8462,-70
8463,-19
8464,-252
8466,-36
8467,-1
8472,0
8473,1380
8476,2
8477,-3
8478,-87
8481,0
8482,0
8488,-9
8489,-71
8499,29
8905,0
8906,0
8908,9
8916,4
8917,0
8921,0
8923,0
8924,3
8926,32
8927,-33
8928,-1
8929,-1
8930,0
8931,0
8932,-1411
8933,-305
8935,38
8936,-282
8937,1
8938,-16
8940,-4
8941,0
8942,-128
8996,-397
9802,-164
9902,1
9904,-9219
9905,-5
9906,5
9907,-2113
9908,-19
9910,-172
9911,0
9912,0
9914,69
9917,-41
9918,10
9919,-38
9921,-225
9924,-13
9925,-42
9926,-4
9927,-19
9928,0
9929,-1
9930,-29
9931,0
9933,2788
9934,20
9935,15
9937,0
9938,-665
9939,-148
9940,17
9941,5
9942,-8
9943,-5
9944,-2
9945,-3419
9946,12
9949,-4
9950,-10
9951,3
9955,-113
9958,-888
9960,-1
9962,0
